target_page,page_type,state_slug,state_name,game_name,page_importance_score,keyword_count,avg_priority_score,best_keyword_score,opportunity_tier_mix,backlink_priority_tier,backlinks_value_score,can_rank_fastest,content_readiness,content_issues,anchor_mix_rule
/states/vt/mega-millions/historical,historical,vt,Vermont,Mega Millions,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/powerball/historical,historical,vt,Vermont,Powerball,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/lotto/historical,historical,wa,Washington,Lotto,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/mega-millions/historical,historical,wi,Wisconsin,Mega Millions,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/powerball/historical,historical,wi,Wisconsin,Powerball,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wv/mega-millions/historical,historical,wv,West Virginia,Mega Millions,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wv/powerball/historical,historical,wv,West Virginia,Powerball,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wy/mega-millions/historical,historical,wy,Wyoming,Mega Millions,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wy/powerball/historical,historical,wy,Wyoming,Powerball,72,4,70.67,70.67,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.8,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/az/pick-3/stats,stats,az,Arizona,Pick 3,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/pick-3/evening,session,co,Colorado,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/pick-3/midday,session,co,Colorado,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/cash-pop/historical,historical,fl,Florida,Cash Pop,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/fantasy-5/historical,historical,fl,Florida,Fantasy 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-2/historical,historical,fl,Florida,Pick 2,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/fl/pick-5/historical,historical,fl,Florida,Pick 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-3/evening,session,ga,Georgia,Cash 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-3/midday,session,ga,Georgia,Cash 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-3/night,session,ga,Georgia,Cash 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-4/evening,session,ga,Georgia,Cash 4,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-4/midday,session,ga,Georgia,Cash 4,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-4/night,session,ga,Georgia,Cash 4,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/drivetime,session,ga,Georgia,Cash Pop,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/earlybird,session,ga,Georgia,Cash Pop,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/matinee,session,ga,Georgia,Cash Pop,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/nightowl,session,ga,Georgia,Cash Pop,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/cash-pop/primetime,session,ga,Georgia,Cash Pop,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/georgia-five/evening,session,ga,Georgia,Georgia Five,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ga/georgia-five/midday,session,ga,Georgia,Georgia Five,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/pick-3/evening,session,ia,Iowa,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/pick-3/midday,session,ia,Iowa,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/pick-3/day,session,id,Idaho,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/pick-3/night,session,id,Idaho,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/il/lotto/stats,stats,il,Illinois,Lotto,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/il/lucky-day-lotto/stats,stats,il,Illinois,Lucky Day Lotto,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/il/pick-4/stats,stats,il,Illinois,Pick 4,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/cash-5/historical,historical,in,Indiana,Cash 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/hoosier-lotto-plus/historical,historical,in,Indiana,Hoosier Lotto Plus,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/in/hoosier-lotto/historical,historical,in,Indiana,Hoosier Lotto,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/pick-3/evening,session,ks,Kansas,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/pick-3/midday,session,ks,Kansas,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/pick-3/evening,session,ky,Kentucky,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/pick-3/midday,session,ky,Kentucky,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/md/pick-3/stats,stats,md,Maryland,Pick 3,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/pick-3/day,session,me,Maine,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/pick-3/evening,session,me,Maine,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-3/evening,session,mi,Michigan,Daily 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-3/midday,session,mi,Michigan,Daily 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-4/evening,session,mi,Michigan,Daily 4,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/daily-4/midday,session,mi,Michigan,Daily 4,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/lotto-47/stats,stats,mi,Michigan,Lotto 47,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mi/poker-lotto/stats,stats,mi,Michigan,Poker Lotto,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mo/pick-4/historical,historical,mo,Missouri,Pick 4,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/cash-5/stats,stats,nc,North Carolina,Cash 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nc/pick-4/stats,stats,nc,North Carolina,Pick 4,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/pick-3/day,session,nh,New Hampshire,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nh/pick-3/evening,session,nh,New Hampshire,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/pick-3/day,session,nm,New Mexico,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nm/pick-3/evening,session,nm,New Mexico,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/millionaire-for-life/historical,historical,ny,New York,Millionaire For Life,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/numbers/historical,historical,ny,New York,Numbers,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/pick-10/historical,historical,ny,New York,Pick 10,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/take-5/historical,historical,ny,New York,Take 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ny/win-4/historical,historical,ny,New York,Win 4,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/classic-lotto/stats,stats,oh,Ohio,Classic Lotto,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/pick-4/stats,stats,oh,Ohio,Pick 4,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/pick-5/evening,session,oh,Ohio,Pick 5,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/pick-5/midday,session,oh,Ohio,Pick 5,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/oh/rolling-cash-5/stats,stats,oh,Ohio,Rolling Cash 5,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/pick-3/evening,session,sc,South Carolina,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/sc/pick-3/midday,session,sc,South Carolina,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/tn/lotto-america/historical,historical,tn,Tennessee,Lotto America,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/va/pick-3/stats,stats,va,Virginia,Pick 3,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/pick-3/day,session,vt,Vermont,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/vt/pick-3/evening,session,vt,Vermont,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/daily-keno/historical,historical,wa,Washington,Daily Keno,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wa/pick-3/stats,stats,wa,Washington,Pick 3,71,4,70.27,70.27,HIGH:0 | MEDIUM:4 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/pick-3/evening,session,wi,Wisconsin,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/wi/pick-3/midday,session,wi,Wisconsin,Pick 3,71,6,70.27,70.27,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,55.1,YES,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ar/cash-3,game_family,ar,Arkansas,Cash 3,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ar/cash-4,game_family,ar,Arkansas,Cash 4,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ar/millionaire-for-life,game_family,ar,Arkansas,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/co/millionaire-for-life,game_family,co,Colorado,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/millionaire-for-life,game_family,ct,Connecticut,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,title_length(MEDIUM),20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/play-3,game_family,ct,Connecticut,Play 3,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ct/play-4,game_family,ct,Connecticut,Play 4,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/dc-3,game_family,dc,"Washington, D.C.",DC 3,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/dc-4,game_family,dc,"Washington, D.C.",DC 4,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/dc-5,game_family,dc,"Washington, D.C.",DC 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/dc/millionaire-for-life,game_family,dc,"Washington, D.C.",Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/play-3,game_family,de,Delaware,Play 3,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/play-4,game_family,de,Delaware,Play 4,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/de/play-5,game_family,de,Delaware,Play 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ia/millionaire-for-life,game_family,ia,Iowa,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/idaho-cash,game_family,id,Idaho,Idaho Cash,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/id/millionaire-for-life,game_family,id,Idaho,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/2by2,game_family,ks,Kansas,2by2,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/millionaire-for-life,game_family,ks,Kansas,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ks/super-kansas-cash,game_family,ks,Kansas,Super Kansas Cash,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/cash-ball-225,game_family,ky,Kentucky,Cash Ball 225,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ky/millionaire-for-life,game_family,ky,Kentucky,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/easy-5,game_family,la,Louisiana,Easy 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/la/pick-5,game_family,la,Louisiana,Pick 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/cash-pop,game_family,me,Maine,Cash Pop,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/gimme-5,game_family,me,Maine,Gimme 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/megabucks,game_family,me,Maine,Megabucks,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/me/millionaire-for-life,game_family,me,Maine,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/gopher-5,game_family,mn,Minnesota,Gopher 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mn/north-5,game_family,mn,Minnesota,North 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/cash-3,game_family,ms,Mississippi,Cash 3,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/cash-4,game_family,ms,Mississippi,Cash 4,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/cash-pop,game_family,ms,Mississippi,Cash Pop,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/millionaire-for-life,game_family,ms,Mississippi,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/ms/mississippi-match-5,game_family,ms,Mississippi,Mississippi Match 5,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/big-sky-bonus,game_family,mt,Montana,Big Sky Bonus,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/millionaire-for-life,game_family,mt,Montana,Millionaire For Life,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/mt/montana-cash,game_family,mt,Montana,Montana Cash,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
/states/nd/2by2,game_family,nd,North Dakota,2by2,76,6,70.19,70.19,HIGH:0 | MEDIUM:6 | LOW:0,Tier 2,64.6,NO,READY,none_detected,20% exact | 40% partial | 20% branded | 10% URL | 10% generic
