path,url,type,expected_content,indexable_expected,status,ok,content_type,html_like,xml_like,json_like,body_length,blank_like,final_url,error
/states/fl/pick-3/stats,https://winningnumbers.us/states/fl/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121394,false,https://winningnumbers.us/states/fl/pick-3/stats,
/states/fl/pick-4,https://winningnumbers.us/states/fl/pick-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,235048,false,https://winningnumbers.us/states/fl/pick-4,
/states/fl/pick-4/evening,https://winningnumbers.us/states/fl/pick-4/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,199378,false,https://winningnumbers.us/states/fl/pick-4/evening,
/states/fl/pick-4/historical,https://winningnumbers.us/states/fl/pick-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/fl/pick-4/historical,
/states/fl/pick-4/midday,https://winningnumbers.us/states/fl/pick-4/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,199326,false,https://winningnumbers.us/states/fl/pick-4/midday,
/states/fl/pick-4/stats,https://winningnumbers.us/states/fl/pick-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121479,false,https://winningnumbers.us/states/fl/pick-4/stats,
/states/fl/pick-5,https://winningnumbers.us/states/fl/pick-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,265402,false,https://winningnumbers.us/states/fl/pick-5,
/states/fl/pick-5/evening,https://winningnumbers.us/states/fl/pick-5/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,227741,false,https://winningnumbers.us/states/fl/pick-5/evening,
/states/fl/pick-5/historical,https://winningnumbers.us/states/fl/pick-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/fl/pick-5/historical,
/states/fl/pick-5/midday,https://winningnumbers.us/states/fl/pick-5/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,227710,false,https://winningnumbers.us/states/fl/pick-5/midday,
/states/fl/pick-5/stats,https://winningnumbers.us/states/fl/pick-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121497,false,https://winningnumbers.us/states/fl/pick-5/stats,
/states/fl/powerball,https://winningnumbers.us/states/fl/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,241977,false,https://winningnumbers.us/states/fl/powerball,
/states/fl/powerball-double-play,https://winningnumbers.us/states/fl/powerball-double-play,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234782,false,https://winningnumbers.us/states/fl/powerball-double-play,
/states/fl/powerball-double-play/historical,https://winningnumbers.us/states/fl/powerball-double-play/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75003,false,https://winningnumbers.us/states/fl/powerball-double-play/historical,
/states/fl/powerball-double-play/stats,https://winningnumbers.us/states/fl/powerball-double-play/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121999,false,https://winningnumbers.us/states/fl/powerball-double-play/stats,
/states/fl/powerball/historical,https://winningnumbers.us/states/fl/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/fl/powerball/historical,
/states/fl/powerball/stats,https://winningnumbers.us/states/fl/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121356,false,https://winningnumbers.us/states/fl/powerball/stats,
/states/ga,https://winningnumbers.us/states/ga,state,html,true,200,true,text/html; charset=utf-8,true,false,false,310814,false,https://winningnumbers.us/states/ga,
/states/ga/cash-3,https://winningnumbers.us/states/ga/cash-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,249733,false,https://winningnumbers.us/states/ga/cash-3,
/states/ga/cash-3/evening,https://winningnumbers.us/states/ga/cash-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191549,false,https://winningnumbers.us/states/ga/cash-3/evening,
/states/ga/cash-3/historical,https://winningnumbers.us/states/ga/cash-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/ga/cash-3/historical,
/states/ga/cash-3/midday,https://winningnumbers.us/states/ga/cash-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191453,false,https://winningnumbers.us/states/ga/cash-3/midday,
/states/ga/cash-3/night,https://winningnumbers.us/states/ga/cash-3/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191358,false,https://winningnumbers.us/states/ga/cash-3/night,
/states/ga/cash-3/stats,https://winningnumbers.us/states/ga/cash-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112716,false,https://winningnumbers.us/states/ga/cash-3/stats,
/states/ga/cash-4,https://winningnumbers.us/states/ga/cash-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,260438,false,https://winningnumbers.us/states/ga/cash-4,
/states/ga/cash-4/evening,https://winningnumbers.us/states/ga/cash-4/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,201034,false,https://winningnumbers.us/states/ga/cash-4/evening,
/states/ga/cash-4/historical,https://winningnumbers.us/states/ga/cash-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/ga/cash-4/historical,
/states/ga/cash-4/midday,https://winningnumbers.us/states/ga/cash-4/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,200920,false,https://winningnumbers.us/states/ga/cash-4/midday,
/states/ga/cash-4/night,https://winningnumbers.us/states/ga/cash-4/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,200849,false,https://winningnumbers.us/states/ga/cash-4/night,
/states/ga/cash-4/stats,https://winningnumbers.us/states/ga/cash-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112717,false,https://winningnumbers.us/states/ga/cash-4/stats,
/states/ga/cash-pop,https://winningnumbers.us/states/ga/cash-pop,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,273858,false,https://winningnumbers.us/states/ga/cash-pop,
/states/ga/cash-pop/drivetime,https://winningnumbers.us/states/ga/cash-pop/drivetime,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177970,false,https://winningnumbers.us/states/ga/cash-pop/drivetime,
/states/ga/cash-pop/earlybird,https://winningnumbers.us/states/ga/cash-pop/earlybird,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177918,false,https://winningnumbers.us/states/ga/cash-pop/earlybird,
/states/ga/cash-pop/historical,https://winningnumbers.us/states/ga/cash-pop/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74741,false,https://winningnumbers.us/states/ga/cash-pop/historical,
/states/ga/cash-pop/matinee,https://winningnumbers.us/states/ga/cash-pop/matinee,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177742,false,https://winningnumbers.us/states/ga/cash-pop/matinee,
/states/ga/cash-pop/nightowl,https://winningnumbers.us/states/ga/cash-pop/nightowl,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177897,false,https://winningnumbers.us/states/ga/cash-pop/nightowl,
/states/ga/cash-pop/primetime,https://winningnumbers.us/states/ga/cash-pop/primetime,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177912,false,https://winningnumbers.us/states/ga/cash-pop/primetime,
/states/ga/cash-pop/stats,https://winningnumbers.us/states/ga/cash-pop/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112752,false,https://winningnumbers.us/states/ga/cash-pop/stats,
/states/ga/fantasy-5,https://winningnumbers.us/states/ga/fantasy-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,215172,false,https://winningnumbers.us/states/ga/fantasy-5,
/states/ga/fantasy-5/historical,https://winningnumbers.us/states/ga/fantasy-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74759,false,https://winningnumbers.us/states/ga/fantasy-5/historical,
/states/ga/fantasy-5/stats,https://winningnumbers.us/states/ga/fantasy-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112705,false,https://winningnumbers.us/states/ga/fantasy-5/stats,
/states/ga/georgia-five,https://winningnumbers.us/states/ga/georgia-five,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,248391,false,https://winningnumbers.us/states/ga/georgia-five,
/states/ga/georgia-five/evening,https://winningnumbers.us/states/ga/georgia-five/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208912,false,https://winningnumbers.us/states/ga/georgia-five/evening,
/states/ga/georgia-five/historical,https://winningnumbers.us/states/ga/georgia-five/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74822,false,https://winningnumbers.us/states/ga/georgia-five/historical,
/states/ga/georgia-five/midday,https://winningnumbers.us/states/ga/georgia-five/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208946,false,https://winningnumbers.us/states/ga/georgia-five/midday,
/states/ga/georgia-five/stats,https://winningnumbers.us/states/ga/georgia-five/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112925,false,https://winningnumbers.us/states/ga/georgia-five/stats,
/states/ga/mega-millions,https://winningnumbers.us/states/ga/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232972,false,https://winningnumbers.us/states/ga/mega-millions,
/states/ga/mega-millions/historical,https://winningnumbers.us/states/ga/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/ga/mega-millions/historical,
/states/ga/mega-millions/stats,https://winningnumbers.us/states/ga/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121190,false,https://winningnumbers.us/states/ga/mega-millions/stats,
/states/ga/millionaire-for-life,https://winningnumbers.us/states/ga/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234646,false,https://winningnumbers.us/states/ga/millionaire-for-life,
/states/ga/millionaire-for-life/historical,https://winningnumbers.us/states/ga/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/ga/millionaire-for-life/historical,
/states/ga/millionaire-for-life/stats,https://winningnumbers.us/states/ga/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,129708,false,https://winningnumbers.us/states/ga/millionaire-for-life/stats,
/states/ga/powerball,https://winningnumbers.us/states/ga/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,242349,false,https://winningnumbers.us/states/ga/powerball,
/states/ga/powerball/historical,https://winningnumbers.us/states/ga/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/ga/powerball/historical,
/states/ga/powerball/stats,https://winningnumbers.us/states/ga/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121356,false,https://winningnumbers.us/states/ga/powerball/stats,
/states/ia,https://winningnumbers.us/states/ia,state,html,true,200,true,text/html; charset=utf-8,true,false,false,227965,false,https://winningnumbers.us/states/ia,
/states/ia/lotto-america,https://winningnumbers.us/states/ia/lotto-america,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,244858,false,https://winningnumbers.us/states/ia/lotto-america,
/states/ia/lotto-america/historical,https://winningnumbers.us/states/ia/lotto-america/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74843,false,https://winningnumbers.us/states/ia/lotto-america/historical,
/states/ia/lotto-america/stats,https://winningnumbers.us/states/ia/lotto-america/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,125505,false,https://winningnumbers.us/states/ia/lotto-america/stats,
/states/ia/mega-millions,https://winningnumbers.us/states/ia/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,231292,false,https://winningnumbers.us/states/ia/mega-millions,
/states/ia/mega-millions/historical,https://winningnumbers.us/states/ia/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/ia/mega-millions/historical,
/states/ia/mega-millions/stats,https://winningnumbers.us/states/ia/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,123849,false,https://winningnumbers.us/states/ia/mega-millions/stats,
/states/ia/millionaire-for-life,https://winningnumbers.us/states/ia/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234774,false,https://winningnumbers.us/states/ia/millionaire-for-life,
/states/ia/millionaire-for-life/historical,https://winningnumbers.us/states/ia/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/ia/millionaire-for-life/historical,
/states/ia/millionaire-for-life/stats,https://winningnumbers.us/states/ia/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,129467,false,https://winningnumbers.us/states/ia/millionaire-for-life/stats,
/states/ia/pick-3,https://winningnumbers.us/states/ia/pick-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,222878,false,https://winningnumbers.us/states/ia/pick-3,
/states/ia/pick-3/evening,https://winningnumbers.us/states/ia/pick-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,188685,false,https://winningnumbers.us/states/ia/pick-3/evening,
/states/ia/pick-3/historical,https://winningnumbers.us/states/ia/pick-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/ia/pick-3/historical,
/states/ia/pick-3/midday,https://winningnumbers.us/states/ia/pick-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,188605,false,https://winningnumbers.us/states/ia/pick-3/midday,
/states/ia/pick-3/stats,https://winningnumbers.us/states/ia/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112618,false,https://winningnumbers.us/states/ia/pick-3/stats,
/states/ia/pick-4,https://winningnumbers.us/states/ia/pick-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232898,false,https://winningnumbers.us/states/ia/pick-4,
/states/ia/pick-4/evening,https://winningnumbers.us/states/ia/pick-4/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,198178,false,https://winningnumbers.us/states/ia/pick-4/evening,
/states/ia/pick-4/historical,https://winningnumbers.us/states/ia/pick-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/ia/pick-4/historical,
/states/ia/pick-4/midday,https://winningnumbers.us/states/ia/pick-4/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,198094,false,https://winningnumbers.us/states/ia/pick-4/midday,
/states/ia/pick-4/stats,https://winningnumbers.us/states/ia/pick-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112626,false,https://winningnumbers.us/states/ia/pick-4/stats,
/states/ia/powerball,https://winningnumbers.us/states/ia/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,231336,false,https://winningnumbers.us/states/ia/powerball,
/states/ia/powerball-double-play,https://winningnumbers.us/states/ia/powerball-double-play,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,235034,false,https://winningnumbers.us/states/ia/powerball-double-play,
/states/ia/powerball-double-play/historical,https://winningnumbers.us/states/ia/powerball-double-play/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75003,false,https://winningnumbers.us/states/ia/powerball-double-play/historical,
/states/ia/powerball-double-play/stats,https://winningnumbers.us/states/ia/powerball-double-play/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121954,false,https://winningnumbers.us/states/ia/powerball-double-play/stats,
/states/ia/powerball/historical,https://winningnumbers.us/states/ia/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74762,false,https://winningnumbers.us/states/ia/powerball/historical,
/states/ia/powerball/stats,https://winningnumbers.us/states/ia/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,123833,false,https://winningnumbers.us/states/ia/powerball/stats,
/states/id,https://winningnumbers.us/states/id,state,html,true,200,true,text/html; charset=utf-8,true,false,false,244102,false,https://winningnumbers.us/states/id,
/states/id/idaho-cash,https://winningnumbers.us/states/id/idaho-cash,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,213902,false,https://winningnumbers.us/states/id/idaho-cash,
/states/id/idaho-cash/historical,https://winningnumbers.us/states/id/idaho-cash/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74782,false,https://winningnumbers.us/states/id/idaho-cash/historical,
/states/id/idaho-cash/stats,https://winningnumbers.us/states/id/idaho-cash/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112812,false,https://winningnumbers.us/states/id/idaho-cash/stats,
/states/id/lotto-america,https://winningnumbers.us/states/id/lotto-america,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,244825,false,https://winningnumbers.us/states/id/lotto-america,
/states/id/lotto-america/historical,https://winningnumbers.us/states/id/lotto-america/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74843,false,https://winningnumbers.us/states/id/lotto-america/historical,
/states/id/lotto-america/stats,https://winningnumbers.us/states/id/lotto-america/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,123382,false,https://winningnumbers.us/states/id/lotto-america/stats,
/states/id/mega-millions,https://winningnumbers.us/states/id/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,231446,false,https://winningnumbers.us/states/id/mega-millions,
/states/id/mega-millions/historical,https://winningnumbers.us/states/id/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/id/mega-millions/historical,
/states/id/mega-millions/stats,https://winningnumbers.us/states/id/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121160,false,https://winningnumbers.us/states/id/mega-millions/stats,
/states/id/millionaire-for-life,https://winningnumbers.us/states/id/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234791,false,https://winningnumbers.us/states/id/millionaire-for-life,
/states/id/millionaire-for-life/historical,https://winningnumbers.us/states/id/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/id/millionaire-for-life/historical,
/states/id/millionaire-for-life/stats,https://winningnumbers.us/states/id/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,131606,false,https://winningnumbers.us/states/id/millionaire-for-life/stats,
/states/id/pick-3,https://winningnumbers.us/states/id/pick-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,222560,false,https://winningnumbers.us/states/id/pick-3,
/states/id/pick-3/day,https://winningnumbers.us/states/id/pick-3/day,session,html,true,200,true,text/html; charset=utf-8,true,false,false,188383,false,https://winningnumbers.us/states/id/pick-3/day,
/states/id/pick-3/historical,https://winningnumbers.us/states/id/pick-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/id/pick-3/historical,
/states/id/pick-3/night,https://winningnumbers.us/states/id/pick-3/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,188563,false,https://winningnumbers.us/states/id/pick-3/night,
/states/id/pick-3/stats,https://winningnumbers.us/states/id/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112670,false,https://winningnumbers.us/states/id/pick-3/stats,
/states/id/pick-4,https://winningnumbers.us/states/id/pick-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232576,false,https://winningnumbers.us/states/id/pick-4,
/states/id/pick-4/day,https://winningnumbers.us/states/id/pick-4/day,session,html,true,200,true,text/html; charset=utf-8,true,false,false,197868,false,https://winningnumbers.us/states/id/pick-4/day,
/states/id/pick-4/historical,https://winningnumbers.us/states/id/pick-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/id/pick-4/historical,
/states/id/pick-4/night,https://winningnumbers.us/states/id/pick-4/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,198054,false,https://winningnumbers.us/states/id/pick-4/night,
/states/id/pick-4/stats,https://winningnumbers.us/states/id/pick-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112574,false,https://winningnumbers.us/states/id/pick-4/stats,
/states/id/powerball,https://winningnumbers.us/states/id/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,240835,false,https://winningnumbers.us/states/id/powerball,
/states/id/powerball-double-play,https://winningnumbers.us/states/id/powerball-double-play,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234603,false,https://winningnumbers.us/states/id/powerball-double-play,
/states/id/powerball-double-play/historical,https://winningnumbers.us/states/id/powerball-double-play/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75003,false,https://winningnumbers.us/states/id/powerball-double-play/historical,
/states/id/powerball-double-play/stats,https://winningnumbers.us/states/id/powerball-double-play/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121970,false,https://winningnumbers.us/states/id/powerball-double-play/stats,
/states/id/powerball/historical,https://winningnumbers.us/states/id/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/id/powerball/historical,
/states/id/powerball/stats,https://winningnumbers.us/states/id/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121326,false,https://winningnumbers.us/states/id/powerball/stats,
/states/il,https://winningnumbers.us/states/il,state,html,true,200,true,text/html; charset=utf-8,true,false,false,235013,false,https://winningnumbers.us/states/il,
/states/il/lotto,https://winningnumbers.us/states/il/lotto,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,363649,false,https://winningnumbers.us/states/il/lotto,
/states/il/lotto/historical,https://winningnumbers.us/states/il/lotto/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74676,false,https://winningnumbers.us/states/il/lotto/historical,
/states/il/lotto/stats,https://winningnumbers.us/states/il/lotto/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121447,false,https://winningnumbers.us/states/il/lotto/stats,
/states/il/lucky-day-lotto,https://winningnumbers.us/states/il/lucky-day-lotto,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,250780,false,https://winningnumbers.us/states/il/lucky-day-lotto,
/states/il/lucky-day-lotto/evening,https://winningnumbers.us/states/il/lucky-day-lotto/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,210685,false,https://winningnumbers.us/states/il/lucky-day-lotto/evening,
/states/il/lucky-day-lotto/historical,https://winningnumbers.us/states/il/lucky-day-lotto/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74884,false,https://winningnumbers.us/states/il/lucky-day-lotto/historical,
/states/il/lucky-day-lotto/midday,https://winningnumbers.us/states/il/lucky-day-lotto/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,210567,false,https://winningnumbers.us/states/il/lucky-day-lotto/midday,
/states/il/lucky-day-lotto/stats,https://winningnumbers.us/states/il/lucky-day-lotto/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112924,false,https://winningnumbers.us/states/il/lucky-day-lotto/stats,
/states/il/mega-millions,https://winningnumbers.us/states/il/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232306,false,https://winningnumbers.us/states/il/mega-millions,
/states/il/mega-millions/historical,https://winningnumbers.us/states/il/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/il/mega-millions/historical,
/states/il/mega-millions/stats,https://winningnumbers.us/states/il/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,123908,false,https://winningnumbers.us/states/il/mega-millions/stats,
/states/il/pick-3,https://winningnumbers.us/states/il/pick-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,244845,false,https://winningnumbers.us/states/il/pick-3,
/states/il/pick-3/evening,https://winningnumbers.us/states/il/pick-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208624,false,https://winningnumbers.us/states/il/pick-3/evening,
/states/il/pick-3/historical,https://winningnumbers.us/states/il/pick-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/il/pick-3/historical,
/states/il/pick-3/midday,https://winningnumbers.us/states/il/pick-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208570,false,https://winningnumbers.us/states/il/pick-3/midday,
/states/il/pick-3/stats,https://winningnumbers.us/states/il/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121471,false,https://winningnumbers.us/states/il/pick-3/stats,
/states/il/pick-4,https://winningnumbers.us/states/il/pick-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,254854,false,https://winningnumbers.us/states/il/pick-4,
/states/il/pick-4/evening,https://winningnumbers.us/states/il/pick-4/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,218103,false,https://winningnumbers.us/states/il/pick-4/evening,
/states/il/pick-4/historical,https://winningnumbers.us/states/il/pick-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/il/pick-4/historical,
/states/il/pick-4/midday,https://winningnumbers.us/states/il/pick-4/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,218048,false,https://winningnumbers.us/states/il/pick-4/midday,
/states/il/pick-4/stats,https://winningnumbers.us/states/il/pick-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121444,false,https://winningnumbers.us/states/il/pick-4/stats,
/states/il/powerball,https://winningnumbers.us/states/il/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,241806,false,https://winningnumbers.us/states/il/powerball,
/states/il/powerball/historical,https://winningnumbers.us/states/il/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/il/powerball/historical,
/states/il/powerball/stats,https://winningnumbers.us/states/il/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,120880,false,https://winningnumbers.us/states/il/powerball/stats,
/states/in,https://winningnumbers.us/states/in,state,html,true,200,true,text/html; charset=utf-8,true,false,false,348929,false,https://winningnumbers.us/states/in,
/states/in/cash-5,https://winningnumbers.us/states/in/cash-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,214694,false,https://winningnumbers.us/states/in/cash-5,
/states/in/cash-5/historical,https://winningnumbers.us/states/in/cash-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/in/cash-5/historical,
/states/in/cash-5/stats,https://winningnumbers.us/states/in/cash-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112701,false,https://winningnumbers.us/states/in/cash-5/stats,
/states/in/cash-pop,https://winningnumbers.us/states/in/cash-pop,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,271533,false,https://winningnumbers.us/states/in/cash-pop,
/states/in/cash-pop/afternoon,https://winningnumbers.us/states/in/cash-pop/afternoon,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177478,false,https://winningnumbers.us/states/in/cash-pop/afternoon,
/states/in/cash-pop/evening,https://winningnumbers.us/states/in/cash-pop/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177295,false,https://winningnumbers.us/states/in/cash-pop/evening,
/states/in/cash-pop/historical,https://winningnumbers.us/states/in/cash-pop/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74740,false,https://winningnumbers.us/states/in/cash-pop/historical,
/states/in/cash-pop/latenight,https://winningnumbers.us/states/in/cash-pop/latenight,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177536,false,https://winningnumbers.us/states/in/cash-pop/latenight,
/states/in/cash-pop/matinee,https://winningnumbers.us/states/in/cash-pop/matinee,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177282,false,https://winningnumbers.us/states/in/cash-pop/matinee,
/states/in/cash-pop/morning,https://winningnumbers.us/states/in/cash-pop/morning,session,html,true,200,true,text/html; charset=utf-8,true,false,false,177274,false,https://winningnumbers.us/states/in/cash-pop/morning,
